date time,date,time,seconds since 1970,Water Temperature @1.0m,CurrentDirection @7.0m,CurrentMagnitude @7.0m,CurrentDirection @7.0m,Turbidity @26.0m,Water Pressure @26.0m,Water Temperature @26.0m,PAR @26.0m
2013-09-21T11:30:00+1000,21/09/2013,11:30:00,1.38E+09,24.91,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-09-21T11:45:00+1000,21/09/2013,11:45:00,1.38E+09,24.99,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-09-21T12:00:00+1000,21/09/2013,12:00:00,1.38E+09,25.08,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-09-21T12:15:00+1000,21/09/2013,12:15:00,1.38E+09,25.21,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-09-21T12:30:00+1000,21/09/2013,12:30:00,1.38E+09,25.06,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-09-21T12:45:00+1000,21/09/2013,12:45:00,1.38E+09,25.22,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-09-21T13:00:00+1000,21/09/2013,13:00:00,1.38E+09,25.42,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-09-21T13:15:00+1000,21/09/2013,13:15:00,1.38E+09,25.01,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-09-21T13:30:00+1000,21/09/2013,13:30:00,1.38E+09,25.28,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-09-21T13:45:00+1000,21/09/2013,13:45:00,1.38E+09,25.17,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-09-21T14:00:00+1000,21/09/2013,14:00:00,1.38E+09,25.89,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-09-21T14:15:00+1000,21/09/2013,14:15:00,1.38E+09,25.92,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-09-21T14:30:00+1000,21/09/2013,14:30:00,1.38E+09,25.97,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-09-21T14:45:00+1000,21/09/2013,14:45:00,1.38E+09,25.93,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-09-21T15:00:00+1000,21/09/2013,15:00:00,1.38E+09,25.78,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-09-21T15:15:00+1000,21/09/2013,15:15:00,1.38E+09,25.72,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-09-21T15:30:00+1000,21/09/2013,15:30:00,1.38E+09,25.67,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-09-21T15:45:00+1000,21/09/2013,15:45:00,1.38E+09,25.48,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-09-21T16:00:00+1000,21/09/2013,16:00:00,1.38E+09,25.43,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-09-21T16:15:00+1000,21/09/2013,16:15:00,1.38E+09,25.36,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-09-21T16:30:00+1000,21/09/2013,16:30:00,1.38E+09,25.3,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-09-21T16:45:00+1000,21/09/2013,16:45:00,1.38E+09,25.23,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-09-21T17:00:00+1000,21/09/2013,17:00:00,1.38E+09,25.18,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-09-21T17:15:00+1000,21/09/2013,17:15:00,1.38E+09,25.15,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-09-21T17:30:00+1000,21/09/2013,17:30:00,1.38E+09,25.13,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-09-21T17:45:00+1000,21/09/2013,17:45:00,1.38E+09,25.06,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-09-21T18:00:00+1000,21/09/2013,18:00:00,1.38E+09,24.99,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-09-21T18:15:00+1000,21/09/2013,18:15:00,1.38E+09,24.96,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-09-21T18:30:00+1000,21/09/2013,18:30:00,1.38E+09,24.93,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-09-21T18:45:00+1000,21/09/2013,18:45:00,1.38E+09,24.91,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-09-21T19:00:00+1000,21/09/2013,19:00:00,1.38E+09,24.87,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-09-21T19:15:00+1000,21/09/2013,19:15:00,1.38E+09,24.86,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-09-21T19:30:00+1000,21/09/2013,19:30:00,1.38E+09,24.84,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-09-21T19:45:00+1000,21/09/2013,19:45:00,1.38E+09,24.82,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-09-21T20:00:00+1000,21/09/2013,20:00:00,1.38E+09,24.82,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-09-21T20:15:00+1000,21/09/2013,20:15:00,1.38E+09,24.8,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-09-21T20:30:00+1000,21/09/2013,20:30:00,1.38E+09,24.79,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-09-21T20:45:00+1000,21/09/2013,20:45:00,1.38E+09,24.78,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-09-21T21:00:00+1000,21/09/2013,21:00:00,1.38E+09,24.76,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-09-21T21:15:00+1000,21/09/2013,21:15:00,1.38E+09,24.74,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-09-21T21:30:00+1000,21/09/2013,21:30:00,1.38E+09,24.75,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-09-21T21:45:00+1000,21/09/2013,21:45:00,1.38E+09,24.75,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-09-21T22:00:00+1000,21/09/2013,22:00:00,1.38E+09,24.75,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-09-21T22:15:00+1000,21/09/2013,22:15:00,1.38E+09,24.75,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-09-21T22:30:00+1000,21/09/2013,22:30:00,1.38E+09,24.76,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-09-21T22:45:00+1000,21/09/2013,22:45:00,1.38E+09,24.77,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-09-21T23:00:00+1000,21/09/2013,23:00:00,1.38E+09,24.77,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-09-21T23:15:00+1000,21/09/2013,23:15:00,1.38E+09,24.79,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-09-21T23:30:00+1000,21/09/2013,23:30:00,1.38E+09,24.79,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-09-21T23:45:00+1000,21/09/2013,23:45:00,1.38E+09,24.79,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-09-22T00:00:00+1000,22/09/2013,0:00:00,1.38E+09,24.78,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-09-22T00:15:00+1000,22/09/2013,0:15:00,1.38E+09,24.8,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-09-22T00:30:00+1000,22/09/2013,0:30:00,1.38E+09,24.77,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-09-22T00:45:00+1000,22/09/2013,0:45:00,1.38E+09,24.74,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-09-22T01:00:00+1000,22/09/2013,1:00:00,1.38E+09,24.71,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-09-22T01:15:00+1000,22/09/2013,1:15:00,1.38E+09,24.68,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-09-22T01:30:00+1000,22/09/2013,1:30:00,1.38E+09,24.66,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-09-22T01:45:00+1000,22/09/2013,1:45:00,1.38E+09,24.64,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-09-22T02:00:00+1000,22/09/2013,2:00:00,1.38E+09,24.61,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-09-22T02:15:00+1000,22/09/2013,2:15:00,1.38E+09,24.6,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-09-22T02:30:00+1000,22/09/2013,2:30:00,1.38E+09,24.58,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-09-22T02:45:00+1000,22/09/2013,2:45:00,1.38E+09,24.57,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-09-22T03:00:00+1000,22/09/2013,3:00:00,1.38E+09,24.58,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-09-22T03:15:00+1000,22/09/2013,3:15:00,1.38E+09,24.57,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-09-22T03:30:00+1000,22/09/2013,3:30:00,1.38E+09,24.58,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-09-22T03:45:00+1000,22/09/2013,3:45:00,1.38E+09,24.57,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-09-22T04:00:00+1000,22/09/2013,4:00:00,1.38E+09,24.57,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-09-22T04:15:00+1000,22/09/2013,4:15:00,1.38E+09,24.58,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-09-22T04:30:00+1000,22/09/2013,4:30:00,1.38E+09,24.56,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-09-22T04:45:00+1000,22/09/2013,4:45:00,1.38E+09,24.56,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-09-22T05:00:00+1000,22/09/2013,5:00:00,1.38E+09,24.56,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-09-22T05:15:00+1000,22/09/2013,5:15:00,1.38E+09,24.57,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-09-22T05:30:00+1000,22/09/2013,5:30:00,1.38E+09,24.56,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-09-22T05:45:00+1000,22/09/2013,5:45:00,1.38E+09,24.56,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-09-22T06:00:00+1000,22/09/2013,6:00:00,1.38E+09,24.55,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-09-22T06:15:00+1000,22/09/2013,6:15:00,1.38E+09,24.55,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-09-22T06:30:00+1000,22/09/2013,6:30:00,1.38E+09,24.55,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-09-22T06:45:00+1000,22/09/2013,6:45:00,1.38E+09,24.56,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-09-22T07:00:00+1000,22/09/2013,7:00:00,1.38E+09,24.55,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-09-22T07:15:00+1000,22/09/2013,7:15:00,1.38E+09,24.57,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-09-22T07:30:00+1000,22/09/2013,7:30:00,1.38E+09,24.57,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-09-22T07:45:00+1000,22/09/2013,7:45:00,1.38E+09,24.57,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-09-22T08:00:00+1000,22/09/2013,8:00:00,1.38E+09,24.58,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-09-22T08:15:00+1000,22/09/2013,8:15:00,1.38E+09,24.6,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-09-22T08:30:00+1000,22/09/2013,8:30:00,1.38E+09,24.61,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-09-22T08:45:00+1000,22/09/2013,8:45:00,1.38E+09,24.62,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-09-22T09:00:00+1000,22/09/2013,9:00:00,1.38E+09,24.62,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-09-22T09:15:00+1000,22/09/2013,9:15:00,1.38E+09,24.67,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-09-22T09:30:00+1000,22/09/2013,9:30:00,1.38E+09,24.71,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-09-22T09:45:00+1000,22/09/2013,9:45:00,1.38E+09,24.75,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-09-22T10:00:00+1000,22/09/2013,10:00:00,1.38E+09,24.81,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-09-22T10:15:00+1000,22/09/2013,10:15:00,1.38E+09,24.87,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-09-22T10:30:00+1000,22/09/2013,10:30:00,1.38E+09,24.95,Not available,Not available,Not available,Not available,Not available,Not available,Not available
